Cancer.Site,Stage.At.Diagnosis,Geography,Year,Age.Group,Gender,Race,Average.Annual.Population,Average.Annual.Observations,Age.Adj..Rate.per.100.000,X95..CI,counties
Non-Hodgkin Lymphoma,All,Yakima,2016-2020,All,Male,All,126641,25,20.1,"[16.7, 24.1]",Yakima
Non-Hodgkin Lymphoma,All,Yakima,2016-2020,All,Female,All,127169,21,14.9,"[12.2, 18.2]",Yakima
Non-Hodgkin Lymphoma,All,Yakima,2016-2020,All,All,All,253810,46,17.3,"[15.1, 19.8]",Yakima
Oral Cavity and Pharynx,All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Oral Cavity and Pharynx,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Oral Cavity and Pharynx,All,Adams,2016-2020,All,All,All,20172,2,10.6,"[5.0, 20.2]",Adams
Oral Cavity and Pharynx,All,Asotin,2016-2020,All,Male,All,10756,NR,NR,NR,Asotin
Oral Cavity and Pharynx,All,Asotin,2016-2020,All,Female,All,11370,NR,NR,NR,Asotin
Oral Cavity and Pharynx,All,Asotin,2016-2020,All,All,All,22126,2,8.2,"[3.8, 16.5]",Asotin
Oral Cavity and Pharynx,All,Benton,2016-2020,All,Male,All,98978,17,14.5,"[11.5, 18.2]",Benton
Oral Cavity and Pharynx,All,Benton,2016-2020,All,Female,All,99958,5,3.9,"[2.4, 6.0]",Benton
Oral Cavity and Pharynx,All,Benton,2016-2020,All,All,All,198936,22,9.0,"[7.4, 11.0]",Benton
Oral Cavity and Pharynx,All,Chelan,2016-2020,All,Male,All,38595,9,18.0,"[13.0, 24.7]",Chelan
Oral Cavity and Pharynx,All,Chelan,2016-2020,All,Female,All,38682,5,9.2,"[6.0, 14.0]",Chelan
Oral Cavity and Pharynx,All,Chelan,2016-2020,All,All,All,77278,15,13.3,"[10.3, 17.0]",Chelan
Oral Cavity and Pharynx,All,Clallam,2016-2020,All,Male,All,37283,16,24.2,"[18.7, 31.5]",Clallam
Oral Cavity and Pharynx,All,Clallam,2016-2020,All,Female,All,38345,7,11.6,"[7.4, 17.9]",Clallam
Oral Cavity and Pharynx,All,Clallam,2016-2020,All,All,All,75628,23,17.4,"[13.9, 21.8]",Clallam
Oral Cavity and Pharynx,All,Clark,2016-2020,All,Male,All,237977,46,16.9,"[14.7, 19.3]",Clark
Oral Cavity and Pharynx,All,Clark,2016-2020,All,Female,All,243884,18,6.0,"[4.8, 7.4]",Clark
Oral Cavity and Pharynx,All,Clark,2016-2020,All,All,All,481861,64,11.2,"[9.9, 12.5]",Clark
Oral Cavity and Pharynx,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Oral Cavity and Pharynx,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Oral Cavity and Pharynx,All,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Oral Cavity and Pharynx,All,Cowlitz,2016-2020,All,Male,All,53421,13,19.7,"[15.1, 25.5]",Cowlitz
Oral Cavity and Pharynx,All,Cowlitz,2016-2020,All,Female,All,54522,4,5.6,"[3.4, 8.9]",Cowlitz
Oral Cavity and Pharynx,All,Cowlitz,2016-2020,All,All,All,107943,18,12.4,"[9.9, 15.6]",Cowlitz
Oral Cavity and Pharynx,All,Douglas,2016-2020,All,Male,All,20946,5,20.8,"[13.5, 31.6]",Douglas
Oral Cavity and Pharynx,All,Douglas,2016-2020,All,Female,All,20701,2,9.5,"[4.7, 17.9]",Douglas
Oral Cavity and Pharynx,All,Douglas,2016-2020,All,All,All,41647,8,15.0,"[10.5, 21.1]",Douglas
Oral Cavity and Pharynx,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Oral Cavity and Pharynx,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Oral Cavity and Pharynx,All,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
Oral Cavity and Pharynx,All,Franklin,2016-2020,All,Male,All,47829,5,12.1,"[7.5, 19.0]",Franklin
Oral Cavity and Pharynx,All,Franklin,2016-2020,All,Female,All,44703,3,7.5,"[4.1, 12.9]",Franklin
Oral Cavity and Pharynx,All,Franklin,2016-2020,All,All,All,92532,8,9.7,"[6.8, 13.7]",Franklin
Oral Cavity and Pharynx,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Oral Cavity and Pharynx,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Oral Cavity and Pharynx,All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Oral Cavity and Pharynx,All,Grant,2016-2020,All,Male,All,49209,8,15.2,"[10.7, 21.2]",Grant
Oral Cavity and Pharynx,All,Grant,2016-2020,All,Female,All,46950,3,6.0,"[3.3, 10.4]",Grant
Oral Cavity and Pharynx,All,Grant,2016-2020,All,All,All,96159,11,10.4,"[7.7, 13.7]",Grant
Oral Cavity and Pharynx,All,Grays Harbor,2016-2020,All,Male,All,38179,9,14.6,"[10.5, 20.5]",Grays Harbor
Oral Cavity and Pharynx,All,Grays Harbor,2016-2020,All,Female,All,36373,3,5.4,"[3.0, 9.7]",Grays Harbor
Oral Cavity and Pharynx,All,Grays Harbor,2016-2020,All,All,All,74552,12,10.0,"[7.5, 13.2]",Grays Harbor
Oral Cavity and Pharynx,All,Island,2016-2020,All,Male,All,42072,19,28.2,"[22.5, 35.5]",Island
Oral Cavity and Pharynx,All,Island,2016-2020,All,Female,All,42860,8,11.5,"[7.9, 16.8]",Island
Oral Cavity and Pharynx,All,Island,2016-2020,All,All,All,84932,27,19.2,"[15.9, 23.3]",Island
Oral Cavity and Pharynx,All,Jefferson,2016-2020,All,Male,All,15920,9,31.0,"[21.3, 46.5]",Jefferson
Oral Cavity and Pharynx,All,Jefferson,2016-2020,All,Female,All,16416,4,10.2,"[5.9, 22.4]",Jefferson
Oral Cavity and Pharynx,All,Jefferson,2016-2020,All,All,All,32336,13,20.1,"[14.8, 28.3]",Jefferson
Oral Cavity and Pharynx,All,King,2016-2020,All,Male,All,1096115,206,18.2,"[17.1, 19.4]",King
Oral Cavity and Pharynx,All,King,2016-2020,All,Female,All,1094637,98,8.0,"[7.3, 8.7]",King
Oral Cavity and Pharynx,All,King,2016-2020,All,All,All,2190752,304,12.7,"[12.1, 13.4]",King
Oral Cavity and Pharynx,All,Kitsap,2016-2020,All,Male,All,136205,43,24.7,"[21.4, 28.4]",Kitsap
Oral Cavity and Pharynx,All,Kitsap,2016-2020,All,Female,All,132989,16,8.2,"[6.4, 10.4]",Kitsap
Oral Cavity and Pharynx,All,Kitsap,2016-2020,All,All,All,269194,58,16.0,"[14.2, 18.1]",Kitsap
Oral Cavity and Pharynx,All,Kittitas,2016-2020,All,Male,All,22480,4,16.1,"[9.7, 26.0]",Kittitas
Oral Cavity and Pharynx,All,Kittitas,2016-2020,All,Female,All,22165,2,7.1,"[3.3, 15.0]",Kittitas
Oral Cavity and Pharynx,All,Kittitas,2016-2020,All,All,All,44645,6,11.5,"[7.7, 17.2]",Kittitas
Oral Cavity and Pharynx,All,Klickitat,2016-2020,All,Male,All,11295,3,16.5,"[8.9, 31.3]",Klickitat
Oral Cavity and Pharynx,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Oral Cavity and Pharynx,All,Klickitat,2016-2020,All,All,All,22113,5,11.8,"[7.3, 19.9]",Klickitat
Oral Cavity and Pharynx,All,Lewis,2016-2020,All,Male,All,40168,10,18.6,"[13.6, 25.2]",Lewis
Oral Cavity and Pharynx,All,Lewis,2016-2020,All,Female,All,40148,3,4.2,"[2.2, 8.0]",Lewis
Oral Cavity and Pharynx,All,Lewis,2016-2020,All,All,All,80317,13,11.1,"[8.4, 14.6]",Lewis
Oral Cavity and Pharynx,All,Lincoln,2016-2020,All,Male,All,5414,NR,NR,NR,Lincoln
Oral Cavity and Pharynx,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Oral Cavity and Pharynx,All,Lincoln,2016-2020,All,All,All,10765,NR,NR,NR,Lincoln
Oral Cavity and Pharynx,All,Mason,2016-2020,All,Male,All,33239,10,18.9,"[13.7, 26.0]",Mason
Oral Cavity and Pharynx,All,Mason,2016-2020,All,Female,All,31257,3,6.3,"[3.5, 11.5]",Mason
Oral Cavity and Pharynx,All,Mason,2016-2020,All,All,All,64496,13,12.6,"[9.6, 16.7]",Mason
Oral Cavity and Pharynx,All,Okanogan,2016-2020,All,Male,All,21467,5,16.4,"[10.2, 26.1]",Okanogan
Oral Cavity and Pharynx,All,Okanogan,2016-2020,All,Female,All,20466,4,11.9,"[7.1, 20.5]",Okanogan
Oral Cavity and Pharynx,All,Okanogan,2016-2020,All,All,All,41932,9,14.1,"[10.1, 19.8]",Okanogan
Oral Cavity and Pharynx,All,Pacific,2016-2020,All,Male,All,11357,3,14.8,"[8.0, 28.7]",Pacific
Oral Cavity and Pharynx,All,Pacific,2016-2020,All,Female,All,11398,NR,NR,NR,Pacific
Oral Cavity and Pharynx,All,Pacific,2016-2020,All,All,All,22755,4,9.7,"[5.9, 17.2]",Pacific
Oral Cavity and Pharynx,All,Pend Oreille,2016-2020,All,Male,All,6738,2,16.8,"[7.2, 40.2]",Pend Oreille
Oral Cavity and Pharynx,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Oral Cavity and Pharynx,All,Pend Oreille,2016-2020,All,All,All,13280,2,9.7,"[4.7, 21.8]",Pend Oreille
Oral Cavity and Pharynx,All,Pierce,2016-2020,All,Male,All,442332,98,20.7,"[18.9, 22.7]",Pierce
Oral Cavity and Pharynx,All,Pierce,2016-2020,All,Female,All,449353,47,8.8,"[7.7, 10.1]",Pierce
Oral Cavity and Pharynx,All,Pierce,2016-2020,All,All,All,891685,145,14.4,"[13.4, 15.5]",Pierce
Oral Cavity and Pharynx,All,San Juan,2016-2020,All,Male,All,8396,3,19.8,"[10.1, 43.6]",San Juan
Oral Cavity and Pharynx,All,San Juan,2016-2020,All,Female,All,8842,3,16.7,"[8.1, 39.0]",San Juan
Oral Cavity and Pharynx,All,San Juan,2016-2020,All,All,All,17238,6,18.0,"[11.3, 30.9]",San Juan
Oral Cavity and Pharynx,All,Skagit,2016-2020,All,Male,All,62062,22,25.3,"[20.6, 31.1]",Skagit
Oral Cavity and Pharynx,All,Skagit,2016-2020,All,Female,All,63868,10,10.0,"[7.3, 13.8]",Skagit
Oral Cavity and Pharynx,All,Skagit,2016-2020,All,All,All,125929,31,17.3,"[14.6, 20.5]",Skagit
Oral Cavity and Pharynx,All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Oral Cavity and Pharynx,All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Oral Cavity and Pharynx,All,Skamania,2016-2020,All,All,All,11424,NR,NR,NR,Skamania
Oral Cavity and Pharynx,All,Snohomish,2016-2020,All,Male,All,399947,102,24.1,"[21.9, 26.3]",Snohomish
Oral Cavity and Pharynx,All,Snohomish,2016-2020,All,Female,All,400972,45,9.3,"[8.1, 10.7]",Snohomish
Oral Cavity and Pharynx,All,Snohomish,2016-2020,All,All,All,800919,147,16.1,"[14.9, 17.3]",Snohomish
Oral Cavity and Pharynx,All,Spokane,2016-2020,All,Male,All,258269,37,11.9,"[10.2, 13.9]",Spokane
Oral Cavity and Pharynx,All,Spokane,2016-2020,All,Female,All,263176,19,5.7,"[4.6, 7.1]",Spokane
Oral Cavity and Pharynx,All,Spokane,2016-2020,All,All,All,521445,56,8.6,"[7.6, 9.8]",Spokane
Oral Cavity and Pharynx,All,Stevens,2016-2020,All,Male,All,22895,2,6.7,"[3.3, 13.9]",Stevens
Oral Cavity and Pharynx,All,Stevens,2016-2020,All,Female,All,22748,NR,NR,NR,Stevens
Oral Cavity and Pharynx,All,Stevens,2016-2020,All,All,All,45643,4,5.6,"[3.2, 9.8]",Stevens
Oral Cavity and Pharynx,All,Thurston,2016-2020,All,Male,All,139164,37,21.9,"[18.8, 25.5]",Thurston
Oral Cavity and Pharynx,All,Thurston,2016-2020,All,Female,All,146165,19,9.6,"[7.7, 11.9]",Thurston
Oral Cavity and Pharynx,All,Thurston,2016-2020,All,All,All,285329,56,15.4,"[13.6, 17.4]",Thurston
Oral Cavity and Pharynx,All,Wahkiakum,2016-2020,All,Male,All,2139,NR,NR,NR,Wahkiakum
Oral Cavity and Pharynx,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Oral Cavity and Pharynx,All,Wahkiakum,2016-2020,All,All,All,4299,NR,NR,NR,Wahkiakum
Oral Cavity and Pharynx,All,Walla Walla,2016-2020,All,Male,All,31463,5,11.4,"[7.2, 17.7]",Walla Walla
Oral Cavity and Pharynx,All,Walla Walla,2016-2020,All,Female,All,30305,3,7.0,"[3.6, 12.9]",Walla Walla
Oral Cavity and Pharynx,All,Walla Walla,2016-2020,All,All,All,61767,8,8.9,"[6.2, 12.7]",Walla Walla
Oral Cavity and Pharynx,All,Whatcom,2016-2020,All,Male,All,108211,29,22.1,"[18.5, 26.2]",Whatcom
Oral Cavity and Pharynx,All,Whatcom,2016-2020,All,Female,All,111712,11,8.0,"[6.0, 10.6]",Whatcom
Oral Cavity and Pharynx,All,Whatcom,2016-2020,All,All,All,219923,40,14.7,"[12.7, 17.0]",Whatcom
Oral Cavity and Pharynx,All,Whitman,2016-2020,All,Male,All,23667,NR,NR,NR,Whitman
Oral Cavity and Pharynx,All,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
Oral Cavity and Pharynx,All,Whitman,2016-2020,All,All,All,47329,2,6.0,"[3.0, 11.2]",Whitman
Oral Cavity and Pharynx,All,Yakima,2016-2020,All,Male,All,126641,22,16.8,"[13.7, 20.3]",Yakima
Oral Cavity and Pharynx,All,Yakima,2016-2020,All,Female,All,127169,11,7.4,"[5.5, 9.8]",Yakima
Oral Cavity and Pharynx,All,Yakima,2016-2020,All,All,All,253810,33,11.9,"[10.1, 14.0]",Yakima
Ovary,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Ovary,All,Asotin,2016-2020,All,Female,All,11370,2,12.0,"[6.0, 24.7]",Asotin
Ovary,All,Benton,2016-2020,All,Female,All,99958,11,9.2,"[6.9, 12.2]",Benton
Ovary,All,Chelan,2016-2020,All,Female,All,38682,3,6.1,"[3.4, 10.7]",Chelan
Ovary,All,Clallam,2016-2020,All,Female,All,38345,8,12.3,"[8.2, 18.5]",Clallam
Ovary,All,Clark,2016-2020,All,Female,All,243884,25,8.4,"[6.9, 10.1]",Clark
Ovary,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Ovary,All,Cowlitz,2016-2020,All,Female,All,54522,3,4.3,"[2.4, 7.6]",Cowlitz
Ovary,All,Douglas,2016-2020,All,Female,All,20701,4,16.8,"[10.3, 26.6]",Douglas
Ovary,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Ovary,All,Franklin,2016-2020,All,Female,All,44703,4,9.8,"[5.7, 15.9]",Franklin
Ovary,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Ovary,All,Grant,2016-2020,All,Female,All,46950,4,8.9,"[5.4, 14.0]",Grant
Ovary,All,Grays Harbor,2016-2020,All,Female,All,36373,5,9.5,"[5.8, 15.3]",Grays Harbor
Ovary,All,Island,2016-2020,All,Female,All,42860,9,13.1,"[9.1, 18.7]",Island
Ovary,All,Jefferson,2016-2020,All,Female,All,16416,4,12.1,"[6.6, 25.3]",Jefferson
Ovary,All,King,2016-2020,All,Female,All,1094637,112,9.0,"[8.3, 9.9]",King
Ovary,All,Kitsap,2016-2020,All,Female,All,132989,16,9.5,"[7.4, 12.0]",Kitsap
Ovary,All,Kittitas,2016-2020,All,Female,All,22165,2,9.1,"[4.5, 17.5]",Kittitas
Ovary,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Ovary,All,Lewis,2016-2020,All,Female,All,40148,6,10.8,"[7.0, 16.3]",Lewis
Ovary,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Ovary,All,Mason,2016-2020,All,Female,All,31257,5,12.0,"[7.4, 19.0]",Mason
Ovary,All,Okanogan,2016-2020,All,Female,All,20466,NR,NR,NR,Okanogan
Ovary,All,Pacific,2016-2020,All,Female,All,11398,4,14.3,"[8.4, 29.7]",Pacific
Ovary,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Ovary,All,Pierce,2016-2020,All,Female,All,449353,57,11.2,"[9.9, 12.6]",Pierce
Ovary,All,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
Ovary,All,Skagit,2016-2020,All,Female,All,63868,9,9.7,"[6.9, 13.6]",Skagit
Ovary,All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Ovary,All,Snohomish,2016-2020,All,Female,All,400972,51,10.6,"[9.3, 12.0]",Snohomish
Ovary,All,Spokane,2016-2020,All,Female,All,263176,30,9.5,"[8.0, 11.3]",Spokane
Ovary,All,Stevens,2016-2020,All,Female,All,22748,6,17.1,"[11.1, 26.7]",Stevens
Ovary,All,Thurston,2016-2020,All,Female,All,146165,19,10.1,"[8.1, 12.5]",Thurston
Ovary,All,Wahkiakum,2016-2020,All,Female,All,2160,NR,NR,NR,Wahkiakum
Ovary,All,Walla Walla,2016-2020,All,Female,All,30305,2,5.8,"[2.9, 11.2]",Walla Walla
Ovary,All,Whatcom,2016-2020,All,Female,All,111712,17,12.0,"[9.4, 15.1]",Whatcom
Ovary,All,Whitman,2016-2020,All,Female,All,23662,NR,NR,NR,Whitman
Ovary,All,Yakima,2016-2020,All,Female,All,127169,16,11.4,"[9.0, 14.3]",Yakima
Pancreas,All,Adams,2016-2020,All,Male,All,10282,NR,NR,NR,Adams
Pancreas,All,Adams,2016-2020,All,Female,All,9889,NR,NR,NR,Adams
Pancreas,All,Adams,2016-2020,All,All,All,20172,NR,NR,NR,Adams
Pancreas,All,Asotin,2016-2020,All,Male,All,10756,3,17.3,"[9.1, 32.6]",Asotin
Pancreas,All,Asotin,2016-2020,All,Female,All,11370,2,8.9,"[4.3, 20.5]",Asotin
Pancreas,All,Asotin,2016-2020,All,All,All,22126,5,13.0,"[8.2, 21.1]",Asotin
Pancreas,All,Benton,2016-2020,All,Male,All,98978,18,16.7,"[13.4, 20.8]",Benton
Pancreas,All,Benton,2016-2020,All,Female,All,99958,12,9.8,"[7.5, 12.8]",Benton
Pancreas,All,Benton,2016-2020,All,All,All,198936,31,13.1,"[11.1, 15.4]",Benton
Pancreas,All,Chelan,2016-2020,All,Male,All,38595,9,17.0,"[12.2, 23.6]",Chelan
Pancreas,All,Chelan,2016-2020,All,Female,All,38682,5,10.2,"[6.6, 15.5]",Chelan
Pancreas,All,Chelan,2016-2020,All,All,All,77278,14,13.3,"[10.3, 17.1]",Chelan
Pancreas,All,Clallam,2016-2020,All,Male,All,37283,12,17.1,"[12.9, 23.1]",Clallam
Pancreas,All,Clallam,2016-2020,All,Female,All,38345,9,11.9,"[8.4, 17.4]",Clallam
Pancreas,All,Clallam,2016-2020,All,All,All,75628,22,14.3,"[11.5, 17.9]",Clallam
Pancreas,All,Clark,2016-2020,All,Male,All,237977,38,14.1,"[12.1, 16.4]",Clark
Pancreas,All,Clark,2016-2020,All,Female,All,243884,35,11.4,"[9.7, 13.2]",Clark
Pancreas,All,Clark,2016-2020,All,All,All,481861,73,12.7,"[11.4, 14.1]",Clark
Pancreas,All,Columbia,2016-2020,All,Male,All,1973,NR,NR,NR,Columbia
Pancreas,All,Columbia,2016-2020,All,Female,All,1998,NR,NR,NR,Columbia
Pancreas,All,Columbia,2016-2020,All,All,All,3971,NR,NR,NR,Columbia
Pancreas,All,Cowlitz,2016-2020,All,Male,All,53421,13,17.1,"[13.0, 22.4]",Cowlitz
Pancreas,All,Cowlitz,2016-2020,All,Female,All,54522,8,9.7,"[6.8, 13.7]",Cowlitz
Pancreas,All,Cowlitz,2016-2020,All,All,All,107943,20,13.2,"[10.7, 16.3]",Cowlitz
Pancreas,All,Douglas,2016-2020,All,Male,All,20946,2,9.3,"[4.7, 17.4]",Douglas
Pancreas,All,Douglas,2016-2020,All,Female,All,20701,3,10.3,"[5.4, 18.7]",Douglas
Pancreas,All,Douglas,2016-2020,All,All,All,41647,5,9.8,"[6.3, 15.1]",Douglas
Pancreas,All,Ferry,2016-2020,All,Male,All,3694,NR,NR,NR,Ferry
Pancreas,All,Ferry,2016-2020,All,Female,All,3550,NR,NR,NR,Ferry
Pancreas,All,Ferry,2016-2020,All,All,All,7245,NR,NR,NR,Ferry
Pancreas,All,Franklin,2016-2020,All,Male,All,47829,5,16.7,"[10.7, 25.3]",Franklin
Pancreas,All,Franklin,2016-2020,All,Female,All,44703,5,15.8,"[10.3, 23.4]",Franklin
Pancreas,All,Franklin,2016-2020,All,All,All,92532,11,16.1,"[11.9, 21.3]",Franklin
Pancreas,All,Garfield,2016-2020,All,Male,All,1149,NR,NR,NR,Garfield
Pancreas,All,Garfield,2016-2020,All,Female,All,1124,NR,NR,NR,Garfield
Pancreas,All,Garfield,2016-2020,All,All,All,2272,NR,NR,NR,Garfield
Pancreas,All,Grant,2016-2020,All,Male,All,49209,8,15.1,"[10.7, 21.0]",Grant
Pancreas,All,Grant,2016-2020,All,Female,All,46950,8,14.3,"[10.1, 20.0]",Grant
Pancreas,All,Grant,2016-2020,All,All,All,96159,16,15.0,"[11.8, 18.9]",Grant
Pancreas,All,Grays Harbor,2016-2020,All,Male,All,38179,12,21.0,"[15.9, 27.8]",Grays Harbor
Pancreas,All,Grays Harbor,2016-2020,All,Female,All,36373,7,12.7,"[8.7, 18.5]",Grays Harbor
Pancreas,All,Grays Harbor,2016-2020,All,All,All,74552,19,16.7,"[13.4, 20.8]",Grays Harbor
Pancreas,All,Island,2016-2020,All,Male,All,42072,8,11.7,"[8.2, 16.9]",Island
Pancreas,All,Island,2016-2020,All,Female,All,42860,11,14.1,"[10.4, 19.4]",Island
Pancreas,All,Island,2016-2020,All,All,All,84932,19,13.1,"[10.4, 16.5]",Island
Pancreas,All,Jefferson,2016-2020,All,Male,All,15920,7,16.8,"[11.3, 28.3]",Jefferson
Pancreas,All,Jefferson,2016-2020,All,Female,All,16416,5,15.5,"[8.8, 29.6]",Jefferson
Pancreas,All,Jefferson,2016-2020,All,All,All,32336,12,16.0,"[11.5, 23.6]",Jefferson
Pancreas,All,King,2016-2020,All,Male,All,1096115,155,14.9,"[13.9, 16.0]",King
Pancreas,All,King,2016-2020,All,Female,All,1094637,148,11.9,"[11.0, 12.8]",King
Pancreas,All,King,2016-2020,All,All,All,2190752,304,13.3,"[12.6, 14.0]",King
Pancreas,All,Kitsap,2016-2020,All,Male,All,136205,26,15.9,"[13.2, 19.0]",Kitsap
Pancreas,All,Kitsap,2016-2020,All,Female,All,132989,22,11.3,"[9.2, 13.8]",Kitsap
Pancreas,All,Kitsap,2016-2020,All,All,All,269194,48,13.4,"[11.7, 15.3]",Kitsap
Pancreas,All,Kittitas,2016-2020,All,Male,All,22480,5,17.7,"[11.1, 27.9]",Kittitas
Pancreas,All,Kittitas,2016-2020,All,Female,All,22165,5,17.5,"[11.1, 27.6]",Kittitas
Pancreas,All,Kittitas,2016-2020,All,All,All,44645,9,17.6,"[12.8, 24.0]",Kittitas
Pancreas,All,Klickitat,2016-2020,All,Male,All,11295,3,14.7,"[7.9, 28.5]",Klickitat
Pancreas,All,Klickitat,2016-2020,All,Female,All,10818,NR,NR,NR,Klickitat
Pancreas,All,Klickitat,2016-2020,All,All,All,22113,4,10.4,"[6.3, 18.0]",Klickitat
Pancreas,All,Lewis,2016-2020,All,Male,All,40168,8,13.6,"[9.6, 19.2]",Lewis
Pancreas,All,Lewis,2016-2020,All,Female,All,40148,9,13.2,"[9.5, 18.5]",Lewis
Pancreas,All,Lewis,2016-2020,All,All,All,80317,17,13.4,"[10.6, 17.0]",Lewis
Pancreas,All,Lincoln,2016-2020,All,Male,All,5414,3,25.5,"[13.4, 53.7]",Lincoln
Pancreas,All,Lincoln,2016-2020,All,Female,All,5351,NR,NR,NR,Lincoln
Pancreas,All,Lincoln,2016-2020,All,All,All,10765,4,19.9,"[12.0, 35.5]",Lincoln
Pancreas,All,Mason,2016-2020,All,Male,All,33239,9,17.8,"[12.9, 24.6]",Mason
Pancreas,All,Mason,2016-2020,All,Female,All,31257,8,15.0,"[10.6, 21.5]",Mason
Pancreas,All,Mason,2016-2020,All,All,All,64496,18,16.4,"[13.0, 20.6]",Mason
Pancreas,All,Okanogan,2016-2020,All,Male,All,21467,5,14.9,"[9.5, 23.5]",Okanogan
Pancreas,All,Okanogan,2016-2020,All,Female,All,20466,4,12.2,"[7.1, 21.2]",Okanogan
Pancreas,All,Okanogan,2016-2020,All,All,All,41932,9,13.4,"[9.6, 18.8]",Okanogan
Pancreas,All,Pacific,2016-2020,All,Male,All,11357,4,18.7,"[11.3, 32.9]",Pacific
Pancreas,All,Pacific,2016-2020,All,Female,All,11398,3,11.5,"[5.9, 26.8]",Pacific
Pancreas,All,Pacific,2016-2020,All,All,All,22755,7,14.7,"[10.0, 22.8]",Pacific
Pancreas,All,Pend Oreille,2016-2020,All,Male,All,6738,2,20.6,"[8.8, 46.4]",Pend Oreille
Pancreas,All,Pend Oreille,2016-2020,All,Female,All,6542,NR,NR,NR,Pend Oreille
Pancreas,All,Pend Oreille,2016-2020,All,All,All,13280,3,15.1,"[8.1, 28.9]",Pend Oreille
Pancreas,All,Pierce,2016-2020,All,Male,All,442332,68,15.1,"[13.4, 16.8]",Pierce
Pancreas,All,Pierce,2016-2020,All,Female,All,449353,66,12.2,"[10.9, 13.7]",Pierce
Pancreas,All,Pierce,2016-2020,All,All,All,891685,134,13.5,"[12.5, 14.6]",Pierce
Pancreas,All,San Juan,2016-2020,All,Male,All,8396,3,15.2,"[7.9, 36.8]",San Juan
Pancreas,All,San Juan,2016-2020,All,Female,All,8842,NR,NR,NR,San Juan
Pancreas,All,San Juan,2016-2020,All,All,All,17238,4,9.5,"[5.4, 20.3]",San Juan
Pancreas,All,Skagit,2016-2020,All,Male,All,62062,11,12.6,"[9.4, 16.7]",Skagit
Pancreas,All,Skagit,2016-2020,All,Female,All,63868,13,13.2,"[10.0, 17.3]",Skagit
Pancreas,All,Skagit,2016-2020,All,All,All,125929,24,13.0,"[10.7, 15.7]",Skagit
Pancreas,All,Skamania,2016-2020,All,Male,All,5817,NR,NR,NR,Skamania
Pancreas,All,Skamania,2016-2020,All,Female,All,5607,NR,NR,NR,Skamania
Pancreas,All,Skamania,2016-2020,All,All,All,11424,2,9.9,"[4.6, 23.6]",Skamania
Pancreas,All,Snohomish,2016-2020,All,Male,All,399947,60,14.7,"[13.0, 16.5]",Snohomish
Pancreas,All,Snohomish,2016-2020,All,Female,All,400972,60,12.3,"[10.9, 13.8]",Snohomish
Pancreas,All,Snohomish,2016-2020,All,All,All,800919,120,13.4,"[12.3, 14.5]",Snohomish
Pancreas,All,Spokane,2016-2020,All,Male,All,258269,43,14.4,"[12.4, 16.5]",Spokane
Pancreas,All,Spokane,2016-2020,All,Female,All,263176,42,12.0,"[10.4, 13.8]",Spokane
Pancreas,All,Spokane,2016-2020,All,All,All,521445,85,13.0,"[11.8, 14.3]",Spokane
Pancreas,All,Stevens,2016-2020,All,Male,All,22895,5,12.6,"[7.8, 20.8]",Stevens
Pancreas,All,Stevens,2016-2020,All,Female,All,22748,4,10.3,"[6.1, 18.2]",Stevens
Pancreas,All,Stevens,2016-2020,All,All,All,45643,9,11.4,"[8.1, 16.3]",Stevens
